RH	TEMP	WINDSPEED	ELAPSEDTIME 
%	degC	cm/s	ms     
0.0000  14.00  2049.750000  776198.00
0.0000  14.00  2077.531250  776308.00
0.0000  14.00  1994.320312  776418.00
0.0000  14.00  2133.214843  776528.00
0.0000  14.00  2049.750000  776638.00
0.0000  14.00  2175.097656  776748.00
0.0000  14.00  2077.531250  776858.00
0.0000  14.00  2513.609375  776968.00
0.0000  14.00  2119.281250  777078.00
0.0000  14.00  2217.070312  777188.00
0.0000  14.00  2133.214843  777298.00
0.0000  14.00  2231.078125  777408.00
0.0000  14.00  2175.097656  777519.00
0.0000  14.00  2217.070312  777628.00
0.0000  14.00  2556.367187  777739.00
0.0000  14.00  2189.078125  777848.00
0.0000  14.00  2259.136718  777959.00
0.0000  14.00  2133.214843  778068.00
0.0000  14.00  2217.070312  778179.00
0.0000  14.00  2147.167968  778289.00
0.0000  14.00  2217.070312  778399.00
0.0000  14.00  2175.097656  778509.00
0.0000  14.00  2217.070312  778619.00
0.0000  14.00  2091.437500  778729.00
0.0000  14.00  2217.070312  778840.00
0.0000  14.00  2077.531250  778949.00
0.0000  14.00  2217.070312  779060.00
0.0000  14.00  2091.437500  779169.00
0.0000  14.00  2217.070312  779280.00
0.0000  14.00  2091.437500  779389.00
0.0000  14.00  2217.070312  779499.00
0.0000  14.00  2133.214843  779610.00
0.0000  14.00  2570.644531  779719.00
0.0000  14.00  2133.214843  779830.00
0.0000  14.00  2570.644531  779939.00
0.0000  14.00  2147.167968  780050.00
0.0000  14.00  2273.183593  780160.00
0.0000  14.00  2189.078125  780270.00
0.0000  14.00  2259.136718  780380.00
0.0000  14.00  2273.183593  780490.00
0.0000  14.00  2273.183593  780600.00
0.0000  14.00  2613.531250  780710.00
0.0000  14.00  2527.851562  780820.00
0.0000  14.00  2273.183593  780931.00
0.0000  14.00  2133.214843  781040.00
0.0000  14.00  2231.078125  781151.00
0.0000  14.00  2485.160156  781260.00
0.0000  14.00  2217.070312  781371.00
0.0000  14.00  2133.214843  781480.00
0.0000  14.00  2217.070312  781591.00
0.0000  14.00  2077.531250  781701.00
0.0000  14.00  2570.644531  781811.00
0.0000  14.00  2175.097656  781921.00
0.0000  14.00  2570.644531  782031.00
0.0000  14.00  2133.214843  782141.00
0.0000  14.00  2217.070312  782251.00
0.0000  14.00  2189.078125  782361.00
0.0000  14.00  2273.183593  782471.00
0.0000  14.00  2189.078125  782581.00
0.0000  14.00  2259.136718  782691.00
0.0000  14.00  2189.078125  782801.00
0.0000  14.00  2613.531250  782911.00
0.0000  14.00  2217.070312  783022.00
0.0000  14.00  2259.136718  783131.00
0.0000  14.00  2259.136718  783242.00
0.0000  14.00  2315.382812  783351.00
0.0000  14.00  2315.382812  783462.00
0.0000  14.00  2273.183593  783571.00
0.0000  14.00  2357.679687  783682.00
0.0000  14.00  2627.847656  783792.00
0.0000  14.00  2414.230468  783902.00
0.0000  14.00  2273.183593  784012.00
0.0000  14.00  2357.679687  784122.00
0.0000  14.00  2231.078125  784232.00
0.0000  14.00  2315.382812  784343.00
0.0000  14.00  2231.078125  784452.00
0.0000  14.00  2315.382812  784563.00
0.0000  14.00  2245.105468  784672.00
0.0000  14.00  2627.847656  784783.00
0.0000  14.00  2189.078125  784892.00
0.0000  14.00  2329.472656  785002.00
0.0000  14.00  2189.078125  785113.00
0.0000  14.00  2231.078125  785222.00
0.0000  14.00  2175.097656  785333.00
0.0000  14.00  2273.183593  785442.00
0.0000  14.00  2189.078125  785553.00
0.0000  14.00  2217.070312  785662.00
0.0000  14.00  2217.070312  785773.00
0.0000  14.00  2217.070312  785883.00
0.0000  14.00  2217.070312  785993.00
0.0000  14.00  2231.078125  786103.00
0.0000  14.00  2570.644531  786213.00
0.0000  14.00  2133.214843  786323.00
0.0000  14.00  2217.070312  786434.00
0.0000  14.00  2513.609375  786543.00
0.0000  14.00  2273.183593  786654.00
0.0000  14.00  2189.078125  786763.00
0.0000  14.00  2259.136718  786874.00
0.0000  14.00  2189.078125  786983.00
0.0000  14.00  2259.136718  787094.00
0.0000  14.00  2175.097656  787204.00
0.0000  14.00  2217.070312  787314.00
0.0000  14.00  2133.214843  787424.00
0.0000  14.00  2273.183593  787534.00
0.0000  14.00  2133.214843  787644.00
0.0000  14.00  2613.531250  787755.00
0.0000  14.00  2133.214843  787864.00
0.0000  14.00  2175.097656  787974.00
0.0000  14.00  2133.214843  788084.00
0.0000  14.00  2217.070312  788194.00
0.0000  14.00  2175.097656  788304.00
0.0000  14.00  2175.097656  788414.00
0.0000  14.00  2077.531250  788525.00
0.0000  14.00  2203.066406  788634.00
0.0000  14.00  2077.531250  788745.00
0.0000  14.00  2119.281250  788854.00
0.0000  14.00  2035.878906  788965.00
0.0000  14.00  2077.531250  789074.00
0.0000  14.00  1966.664062  789185.00
0.0000  14.00  1925.265625  789295.00
0.0000  14.00  1842.746093  789405.00
0.0000  14.00  1870.210937  789515.00
0.0000  14.00  1801.628906  789625.00
0.0000  14.00  1829.031250  789735.00
0.0000  14.00  2077.531250  789846.00
0.0000  14.00  1774.269531  789955.00
0.0000  14.00  1842.746093  790066.00
0.0000  14.00  1925.265625  790175.00
0.0000  14.00  1842.746093  790286.00
0.0000  14.00  1870.210937  790395.00
0.0000  14.00  1787.945312  790506.00
0.0000  14.00  1829.031250  790616.00
0.0000  14.00  1746.953125  790726.00
0.0000  14.00  1842.746093  790836.00
0.0000  14.00  1801.628906  790946.00
0.0000  14.00  1925.265625  791057.00
0.0000  14.00  1842.746093  791166.00
0.0000  14.00  2008.160156  791277.00
0.0000  14.00  1980.488281  791387.00
0.0000  14.00  2077.531250  791497.00
0.0000  14.00  1994.320312  791607.00
0.0000  14.00  2119.281250  791717.00
0.0000  14.00  2035.878906  791827.00
0.0000  14.00  2133.214843  791938.00
0.0000  14.00  2035.878906  792047.00
0.0000  14.00  2105.351562  792158.00
0.0000  14.00  1980.488281  792267.00
0.0000  14.00  2063.636718  792378.00
0.0000  14.00  1994.320312  792487.00
0.0000  14.00  2063.636718  792598.00
0.0000  14.00  1994.320312  792708.00
0.0000  14.00  2077.531250  792818.00
0.0000  14.00  1980.488281  792928.00
0.0000  14.00  2077.531250  793038.00
0.0000  14.00  1939.054687  793148.00
0.0000  14.00  2063.636718  793259.00
0.0000  14.00  1939.054687  793368.00
0.0000  14.00  2063.636718  793479.00
0.0000  14.00  1994.320312  793588.00
0.0000  14.00  2063.636718  793699.00
0.0000  14.00  1980.488281  793808.00
0.0000  14.00  2077.531250  793919.00
0.0000  14.00  1980.488281  794029.00
0.0000  14.00  2022.011718  794139.00
0.0000  14.00  1952.855468  794249.00
0.0000  14.00  2022.011718  794359.00
0.0000  14.00  1952.855468  794469.00
0.0000  14.00  2022.011718  794579.00
0.0000  14.00  1939.054687  794689.00
0.0000  14.00  2035.878906  794800.00
0.0000  14.00  1952.855468  794909.00
0.0000  14.00  2022.011718  795020.00
0.0000  14.00  1939.054687  795129.00
0.0000  14.00  2022.011718  795240.00
0.0000  14.00  1939.054687  795350.00
0.0000  14.00  2035.878906  795460.00
0.0000  14.00  1925.265625  795570.00
0.0000  14.00  2022.011718  795680.00
0.0000  14.00  1939.054687  795790.00
0.0000  14.00  2022.011718  795900.00
0.0000  14.00  1939.054687  796010.00
0.0000  14.00  2022.011718  796121.00
0.0000  14.00  1939.054687  796230.00
0.0000  14.00  2022.011718  796341.00
0.0000  14.00  1883.960937  796450.00
0.0000  14.00  1980.488281  796561.00
0.0000  14.00  1883.960937  796670.00
0.0000  14.00  1966.664062  796781.00
0.0000  14.00  1883.960937  796891.00
0.0000  14.00  1939.054687  797001.00
0.0000  14.00  1842.746093  797111.00
0.0000  14.00  1925.265625  797221.00
0.0000  14.00  1842.746093  797331.00
0.0000  14.00  1870.210937  797442.00
0.0000  14.00  1842.746093  797551.00
0.0000  14.00  1911.488281  797662.00
0.0000  14.00  1760.605468  797771.00
0.0000  14.00  1870.210937  797882.00
0.0000  14.00  1870.210937  797991.00
0.0000  14.00  1925.265625  798102.00
0.0000  14.00  1870.210937  798212.00
0.0000  14.00  1870.210937  798322.00
0.0000  14.00  1883.960937  798432.00
0.0000  14.00  1883.960937  798542.00
0.0000  14.00  1870.210937  798652.00
0.0000  14.00  1787.945312  798763.00
0.0000  14.00  2217.070312  798872.00
0.0000  14.00  1787.945312  798983.00
0.0000  14.00  2203.066406  799092.00
0.0000  14.00  2091.437500  799203.00
0.0000  14.00  1883.960937  799312.00
0.0000  14.00  1787.945312  799423.00
0.0000  14.00  1829.031250  799533.00
0.0000  14.00  1746.953125  799643.00
0.0000  14.00  1829.031250  799753.00
0.0000  14.00  1746.953125  799863.00
0.0000  14.00  1829.031250  799973.00
0.0000  14.00  1706.050781  800083.00
0.0000  14.00  1787.945312  800193.00
0.0000  14.00  1651.660156  800304.00
0.0000  14.00  1774.269531  800413.00
0.0000  14.00  1692.437500  800524.00
0.0000  14.00  2077.531250  800634.00
0.0000  14.00  2035.878906  800744.00
0.0000  14.00  1774.269531  800854.00
0.0000  14.00  1692.437500  800964.00
0.0000  14.00  2063.636718  801074.00
0.0000  14.00  1883.960937  801184.00
0.0000  14.00  1638.085937  801295.00
0.0000  14.00  1516.402343  801404.00
0.0000  14.00  1529.882812  801515.00
0.0000  14.00  1462.582031  801625.00
0.0000  14.00  1583.902343  801735.00
0.0000  14.00  1502.929687  801845.00
0.0000  14.00  1638.085937  801955.00
0.0000  14.00  1980.488281  802065.00
0.0000  14.00  1692.437500  802176.00
0.0000  14.00  1678.835937  802285.00
0.0000  14.00  2035.878906  802396.00
0.0000  14.00  1597.433593  802505.00
0.0000  14.00  1787.945312  802616.00
0.0000  14.00  1489.472656  802725.00
0.0000  14.00  1382.156250  802836.00
0.0000  14.00  1449.152343  802946.00
0.0000  14.00  1706.050781  803056.00
0.0000  14.00  1408.925781  803167.00
0.0000  14.00  1651.660156  803276.00
0.0000  14.00  1462.582031  803387.00
0.0000  14.00  1368.789062  803496.00
0.0000  14.00  1733.304687  803607.00
0.0000  14.00  1315.410156  803717.00
0.0000  14.00  1395.539062  803827.00
0.0000  14.00  1355.425781  803937.00
0.0000  14.00  1235.644531  804047.00
0.0000  14.00  1222.386718  804157.00
0.0000  14.00  1129.847656  804268.00
0.0000  14.00  1222.386718  804378.00
0.0000  14.00  1222.386718  804488.00
0.0000  14.00  1395.539062  804598.00
0.0000  14.00  1315.410156  804708.00
0.0000  14.00  1449.152343  804818.00
0.0000  14.00  1489.472656  804928.00
0.0000  14.00  1422.328125  805039.00
0.0000  14.00  1449.152343  805148.00
0.0000  14.00  1368.789062  805259.00
0.0000  14.00  1449.152343  805368.00
0.0000  14.00  1368.789062  805479.00
0.0000  14.00  1489.472656  805590.00
0.0000  14.00  1422.328125  805699.00
0.0000  14.00  1489.472656  805810.00
0.0000  14.00  1462.582031  805919.00
0.0000  14.00  1543.371093  806030.00
0.0000  14.00  1543.371093  806139.00
0.0000  14.00  1543.371093  806250.00
0.0000  14.00  1543.371093  806360.00
0.0000  14.00  1787.945312  806470.00
0.0000  14.00  1543.371093  806580.00
0.0000  14.00  1462.582031  806690.00
0.0000  14.00  1529.882812  806800.00
0.0000  14.00  1502.929687  806910.00
0.0000  14.00  1570.382812  807021.00
0.0000  14.00  1801.628906  807131.00
0.0000  14.00  1883.960937  807241.00
0.0000  14.00  1801.628906  807351.00
0.0000  14.00  1883.960937  807461.00
0.0000  14.00  1476.023437  807571.00
0.0000  14.00  1543.371093  807682.00
0.0000  14.00  1543.371093  807791.00
0.0000  14.00  1883.960937  807902.00
0.0000  14.00  1583.902343  808011.00
0.0000  14.00  1543.371093  808122.00
0.0000  14.00  1543.371093  808231.00
0.0000  14.00  1502.929687  808342.00
0.0000  14.00  1583.902343  808452.00
0.0000  14.00  1543.371093  808562.00
0.0000  14.00  1624.527343  808672.00
0.0000  14.00  1556.871093  808782.00
0.0000  14.00  1624.527343  808893.00
0.0000  14.00  1556.871093  809003.00
0.0000  14.00  1638.085937  809113.00
0.0000  14.00  1597.433593  809223.00
0.0000  14.00  1678.835937  809333.00
0.0000  14.00  1610.976562  809443.00
0.0000  14.00  1733.304687  809553.00
0.0000  14.00  1746.953125  809663.00
0.0000  14.00  1733.304687  809774.00
0.0000  14.00  1692.437500  809883.00
0.0000  14.00  2022.011718  809994.00
0.0000  14.00  1692.437500  810103.00
0.0000  14.00  1692.437500  810214.00
0.0000  14.00  1678.835937  810323.00
0.0000  14.00  1597.433593  810434.00
0.0000  14.00  1678.835937  810544.00
0.0000  14.00  1556.871093  810654.00
0.0000  14.00  1678.835937  810764.00
0.0000  14.00  1939.054687  810874.00
0.0000  14.00  1733.304687  810984.00
0.0000  14.00  1651.660156  811095.00
0.0000  14.00  1774.269531  811205.00
0.0000  14.00  1651.660156  811315.00
0.0000  14.00  2022.011718  811425.00
0.0000  14.00  1556.871093  811535.00
0.0000  14.00  1925.265625  811645.00
0.0000  14.00  1842.746093  811755.00
0.0000  14.00  1583.902343  811866.00
0.0000  14.00  1516.402343  811975.00
0.0000  14.00  1597.433593  812086.00
0.0000  14.00  1583.902343  812195.00
0.0000  14.00  1597.433593  812306.00
0.0000  14.00  1597.433593  812416.00
0.0000  14.00  1502.929687  812526.00
0.0000  14.00  1583.902343  812636.00
0.0000  14.00  1883.960937  812746.00
0.0000  14.00  1597.433593  812856.00
0.0000  14.00  1883.960937  812966.00
0.0000  14.00  1925.265625  813076.00
0.0000  14.00  1502.929687  813187.00
0.0000  14.00  1638.085937  813297.00
0.0000  14.00  1597.433593  813407.00
0.0000  14.00  1638.085937  813517.00
0.0000  14.00  1556.871093  813627.00
0.0000  14.00  1583.902343  813737.00
0.0000  14.00  1408.925781  813847.00
0.0000  14.00  1529.882812  813958.00
0.0000  14.00  1583.902343  814067.00
0.0000  14.00  1638.085937  814178.00
0.0000  14.00  1638.085937  814287.00
0.0000  14.00  1502.929687  814398.00
0.0000  14.00  1624.527343  814508.00
0.0000  14.00  1556.871093  814618.00
0.0000  14.00  1638.085937  814728.00
0.0000  14.00  1610.976562  814838.00
0.0000  14.00  1678.835937  814948.00
0.0000  14.00  1952.855468  815058.00
0.0000  14.00  1692.437500  815169.00
0.0000  14.00  1597.433593  815279.00
0.0000  14.00  2022.011718  815389.00
0.0000  14.00  1980.488281  815499.00
0.0000  14.00  1787.945312  815609.00
0.0000  14.00  2022.011718  815719.00
0.0000  14.00  1774.269531  815830.00
0.0000  14.00  1733.304687  815939.00
0.0000  14.00  1774.269531  816050.00
0.0000  14.00  1706.050781  816159.00
0.0000  14.00  2105.351562  816270.00
0.0000  14.00  1733.304687  816379.00
0.0000  14.00  1746.953125  816490.00
0.0000  14.00  1774.269531  816600.00
0.0000  14.00  1787.945312  816710.00
0.0000  14.00  1787.945312  816820.00
0.0000  14.00  1842.746093  816930.00
0.0000  14.00  1897.718750  817040.00
0.0000  14.00  1842.746093  817150.00
0.0000  14.00  1883.960937  817260.00
0.0000  14.00  1760.605468  817371.00
0.0000  14.00  1842.746093  817480.00
0.0000  14.00  1801.628906  817591.00
0.0000  14.00  1897.718750  817700.00
0.0000  14.00  1801.628906  817811.00
0.0000  14.00  1842.746093  817921.00
0.0000  14.00  2105.351562  818031.00
0.0000  14.00  1842.746093  818141.00
0.0000  14.00  1706.050781  818251.00
0.0000  14.00  1842.746093  818361.00
0.0000  14.00  1719.671875  818471.00
0.0000  14.00  1787.945312  818581.00
0.0000  14.00  1746.953125  818692.00
0.0000  14.00  1801.628906  818801.00
0.0000  14.00  1994.320312  818912.00
0.0000  14.00  1787.945312  819022.00
0.0000  14.00  1651.660156  819132.00
0.0000  14.00  1787.945312  819243.00
0.0000  14.00  1706.050781  819352.00
0.0000  14.00  1801.628906  819463.00
0.0000  14.00  1706.050781  819572.00
0.0000  14.00  1842.746093  819683.00
0.0000  14.00  1760.605468  819792.00
0.0000  14.00  1787.945312  819903.00
0.0000  14.00  1706.050781  820013.00
0.0000  14.00  1787.945312  820123.00
0.0000  14.00  1651.660156  820233.00
0.0000  14.00  1801.628906  820343.00
0.0000  14.00  1787.945312  820453.00
0.0000  14.00  2189.078125  820563.00
0.0000  14.00  1829.031250  820673.00
0.0000  14.00  1787.945312  820784.00
0.0000  14.00  1801.628906  820893.00
0.0000  14.00  1787.945312  821004.00
0.0000  14.00  1801.628906  821113.00
0.0000  14.00  1801.628906  821224.00
0.0000  14.00  2287.238281  821334.00
0.0000  14.00  1911.488281  821444.00
0.0000  14.00  1883.960937  821554.00
0.0000  14.00  1801.628906  821664.00
0.0000  14.00  1897.718750  821774.00
0.0000  14.00  2147.167968  821884.00
0.0000  14.00  1939.054687  821994.00
0.0000  14.00  2189.078125  822105.00
0.0000  14.00  1939.054687  822214.00
0.0000  14.00  2273.183593  822325.00
0.0000  14.00  1925.265625  822434.00
0.0000  14.00  1883.960937  822545.00
0.0000  14.00  1925.265625  822654.00
0.0000  14.00  1939.054687  822765.00
0.0000  14.00  1939.054687  822875.00
0.0000  14.00  1897.718750  822985.00
0.0000  14.00  1980.488281  823095.00
0.0000  14.00  1897.718750  823205.00
0.0000  14.00  1939.054687  823315.00
0.0000  14.00  1897.718750  823426.00
0.0000  14.00  1939.054687  823535.00
0.0000  14.00  1883.960937  823646.00
0.0000  14.00  1939.054687  823755.00
0.0000  14.00  1842.746093  823866.00
0.0000  14.00  1939.054687  823975.00
0.0000  14.00  2189.078125  824086.00
0.0000  14.00  1939.054687  824196.00
0.0000  14.00  1856.476562  824306.00
0.0000  14.00  1939.054687  824416.00
0.0000  14.00  1856.476562  824526.00
0.0000  14.00  1939.054687  824636.00
0.0000  14.00  1897.718750  824747.00
0.0000  14.00  1939.054687  824856.00
0.0000  14.00  1801.628906  824967.00
0.0000  14.00  1939.054687  825076.00
0.0000  14.00  1856.476562  825187.00
0.0000  14.00  1883.960937  825296.00
0.0000  14.00  1842.746093  825407.00
0.0000  14.00  1939.054687  825517.00
0.0000  14.00  1856.476562  825627.00
0.0000  14.00  1939.054687  825737.00
0.0000  14.00  1856.476562  825847.00
0.0000  14.00  1883.960937  825957.00
0.0000  14.00  1842.746093  826067.00
0.0000  14.00  1939.054687  826177.00
0.0000  14.00  1842.746093  826288.00
0.0000  14.00  1980.488281  826397.00
0.0000  14.00  1856.476562  826508.00
0.0000  14.00  1994.320312  826617.00
0.0000  14.00  1856.476562  826728.00
0.0000  14.00  1883.960937  826838.00
0.0000  14.00  1815.324218  826948.00
0.0000  14.00  1883.960937  827059.00
0.0000  14.00  1856.476562  827168.00
0.0000  14.00  1939.054687  827279.00
0.0000  14.00  1842.746093  827388.00
0.0000  14.00  1911.488281  827499.00
0.0000  14.00  1842.746093  827609.00
0.0000  14.00  1925.265625  827719.00
0.0000  14.00  1787.945312  827829.00
0.0000  14.00  1883.960937  827939.00
0.0000  14.00  1787.945312  828049.00
0.0000  14.00  1925.265625  828160.00
0.0000  14.00  1842.746093  828269.00
0.0000  14.00  1925.265625  828380.00
0.0000  14.00  1883.960937  828489.00
0.0000  14.00  1925.265625  828600.00
0.0000  14.00  1842.746093  828709.00
0.0000  14.00  2259.136718  828820.00
0.0000  14.00  1842.746093  828930.00
0.0000  14.00  1911.488281  829040.00
0.0000  14.00  1842.746093  829150.00
0.0000  14.00  1883.960937  829260.00
0.0000  14.00  1883.960937  829370.00
0.0000  14.00  2259.136718  829480.00
0.0000  14.00  1856.476562  829590.00
0.0000  14.00  1911.488281  829701.00
0.0000  14.00  1911.488281  829810.00
0.0000  14.00  1870.210937  829921.00
0.0000  14.00  1925.265625  830030.00
0.0000  14.00  2259.136718  830141.00
0.0000  14.00  1925.265625  830251.00
0.0000  14.00  1870.210937  830361.00
0.0000  14.00  1925.265625  830471.00
0.0000  14.00  1829.031250  830581.00
0.0000  14.00  1911.488281  830691.00
0.0000  14.00  1842.746093  830801.00
0.0000  14.00  1925.265625  830911.00
0.0000  14.00  1842.746093  831022.00
0.0000  14.00  1925.265625  831131.00
0.0000  14.00  2133.214843  831242.00
0.0000  14.00  1870.210937  831351.00
0.0000  14.00  2133.214843  831462.00
0.0000  14.00  1925.265625  831571.00
0.0000  14.00  1842.746093  831682.00
0.0000  14.00  2217.070312  831792.00
0.0000  14.00  1787.945312  831902.00
0.0000  14.00  1883.960937  832012.00
0.0000  14.00  1787.945312  832122.00
0.0000  14.00  2217.070312  832232.00
0.0000  14.00  1787.945312  832343.00
0.0000  14.00  2217.070312  832452.00
0.0000  14.00  1842.746093  832563.00
0.0000  14.00  1870.210937  832672.00
0.0000  14.00  1787.945312  832783.00
0.0000  14.00  1883.960937  832892.00
0.0000  14.00  2133.214843  833003.00
0.0000  14.00  2217.070312  833113.00
0.0000  14.00  1801.628906  833223.00
0.0000  14.00  2217.070312  833333.00
0.0000  14.00  1842.746093  833443.00
0.0000  14.00  1925.265625  833553.00
0.0000  14.00  2175.097656  833664.00
0.0000  14.00  1911.488281  833773.00
0.0000  14.00  1801.628906  833884.00
0.0000  14.00  2217.070312  833993.00
0.0000  14.00  1801.628906  834104.00
0.0000  14.00  2231.078125  834213.00
0.0000  14.00  1787.945312  834324.00
0.0000  14.00  1870.210937  834434.00
0.0000  14.00  2147.167968  834544.00
0.0000  14.00  1870.210937  834654.00
0.0000  14.00  2133.214843  834764.00
0.0000  14.00  1883.960937  834874.00
0.0000  14.00  2133.214843  834984.00
0.0000  14.00  1870.210937  835094.00
0.0000  14.00  1787.945312  835205.00
0.0000  14.00  2203.066406  835314.00
0.0000  14.00  1787.945312  835425.00
0.0000  14.00  1883.960937  835534.00
0.0000  14.00  1829.031250  835645.00
0.0000  14.00  1883.960937  835755.00
0.0000  14.00  1829.031250  835865.00
0.0000  14.00  1925.265625  835975.00
0.0000  14.00  1842.746093  836085.00
0.0000  14.00  1883.960937  836195.00
0.0000  14.00  1787.945312  836305.00
0.0000  14.00  2217.070312  836416.00
0.0000  14.00  1801.628906  836526.00
0.0000  14.00  1870.210937  836636.00
0.0000  14.00  1787.945312  836746.00
0.0000  14.00  1883.960937  836856.00
0.0000  14.00  1801.628906  836966.00
0.0000  14.00  1870.210937  837076.00
0.0000  14.00  1801.628906  837186.00
0.0000  14.00  1870.210937  837297.00
0.0000  14.00  1787.945312  837406.00
0.0000  14.00  1870.210937  837517.00
0.0000  14.00  2133.214843  837626.00
0.0000  14.00  1883.960937  837737.00
0.0000  14.00  1801.628906  837847.00
0.0000  14.00  1870.210937  837957.00
0.0000  14.00  2133.214843  838067.00
0.0000  14.00  1829.031250  838177.00
0.0000  14.00  1746.953125  838287.00
0.0000  14.00  2175.097656  838397.00
0.0000  14.00  1801.628906  838507.00
0.0000  14.00  1870.210937  838618.00
0.0000  14.00  1787.945312  838727.00
0.0000  14.00  1870.210937  838838.00
0.0000  14.00  1760.605468  838947.00
0.0000  14.00  2175.097656  839058.00
0.0000  14.00  1787.945312  839168.00
0.0000  14.00  1883.960937  839278.00
0.0000  14.00  2133.214843  839388.00
0.0000  14.00  1870.210937  839498.00
0.0000  14.00  2133.214843  839608.00
0.0000  14.00  2217.070312  839718.00
0.0000  14.00  1787.945312  839828.00
0.0000  14.00  2217.070312  839939.00
0.0000  14.00  1870.210937  840048.00
0.0000  14.00  1870.210937  840159.00
0.0000  14.00  1829.031250  840268.00
0.0000  14.00  1870.210937  840379.00
0.0000  14.00  1883.960937  840488.00
0.0000  14.00  1870.210937  840599.00
0.0000  14.00  1870.210937  840709.00
0.0000  14.00  1883.960937  840819.00
0.0000  14.00  1883.960937  840929.00
0.0000  14.00  2091.437500  841039.00
0.0000  14.00  2161.125000  841149.00
0.0000  14.00  1829.031250  841260.00
0.0000  14.00  1815.324218  841369.00
0.0000  14.00  2161.125000  841480.00
0.0000  14.00  2077.531250  841589.00
0.0000  14.00  2175.097656  841700.00
0.0000  14.00  2035.878906  841809.00
0.0000  14.00  1787.945312  841920.00
0.0000  14.00  1746.953125  842030.00
0.0000  14.00  1870.210937  842140.00
0.0000  14.00  2161.125000  842250.00
0.0000  14.00  2161.125000  842360.00
0.0000  14.00  1760.605468  842470.00
0.0000  14.00  1829.031250  842580.00
0.0000  14.00  2091.437500  842690.00
0.0000  14.00  1829.031250  842801.00
0.0000  14.00  2077.531250  842910.00
0.0000  14.00  1829.031250  843021.00
0.0000  14.00  1746.953125  843130.00
0.0000  14.00  1829.031250  843241.00
0.0000  14.00  2035.878906  843351.00
0.0000  14.00  1829.031250  843461.00
0.0000  14.00  2091.437500  843571.00
0.0000  14.00  2175.097656  843681.00
0.0000  14.00  1746.953125  843791.00
0.0000  14.00  1829.031250  843901.00
0.0000  14.00  2077.531250  844011.00
0.0000  14.00  1829.031250  844122.00
0.0000  14.00  1746.953125  844231.00
0.0000  14.00  1815.324218  844342.00
0.0000  14.00  1746.953125  844451.00
0.0000  14.00  1787.945312  844562.00
0.0000  14.00  2035.878906  844672.00
0.0000  14.00  2119.281250  844782.00
0.0000  14.00  2035.878906  844892.00
0.0000  14.00  1774.269531  845002.00
0.0000  14.00  1733.304687  845112.00
0.0000  14.00  2077.531250  845222.00
0.0000  14.00  2022.011718  845332.00
0.0000  14.00  1774.269531  845443.00
0.0000  14.00  1829.031250  845552.00
0.0000  14.00  1829.031250  845663.00
0.0000  14.00  1829.031250  845772.00
0.0000  14.00  1883.960937  845883.00
0.0000  14.00  1829.031250  845992.00
0.0000  14.00  1870.210937  846103.00
0.0000  14.00  1870.210937  846213.00
0.0000  14.00  1774.269531  846323.00
0.0000  14.00  1787.945312  846433.00
0.0000  14.00  1706.050781  846543.00
0.0000  14.00  1733.304687  846653.00
0.0000  14.00  1651.660156  846764.00
0.0000  14.00  1733.304687  846873.00
0.0000  14.00  1651.660156  846984.00
0.0000  14.00  1733.304687  847093.00
0.0000  14.00  1651.660156  847204.00
0.0000  14.00  1733.304687  847314.00
0.0000  14.00  1980.488281  847424.00
0.0000  14.00  1774.269531  847535.00
0.0000  14.00  1692.437500  847644.00
0.0000  14.00  1787.945312  847755.00
0.0000  14.00  1706.050781  847864.00
0.0000  14.00  2119.281250  847975.00
0.0000  14.00  2035.878906  848084.00
0.0000  14.00  1774.269531  848195.00
0.0000  14.00  1651.660156  848305.00
0.0000  14.00  1774.269531  848415.00
0.0000  14.00  1733.304687  848525.00
0.0000  14.00  1774.269531  848635.00
0.0000  14.00  1692.437500  848745.00
0.0000  14.00  2119.281250  848856.00
0.0000  14.00  1746.953125  848965.00
0.0000  14.00  1815.324218  849076.00
0.0000  14.00  1774.269531  849185.00
0.0000  14.00  1733.304687  849296.00
0.0000  14.00  1719.671875  849405.00
0.0000  14.00  1719.671875  849516.00
0.0000  14.00  1719.671875  849626.00
0.0000  14.00  1610.976562  849736.00
0.0000  14.00  1733.304687  849846.00
0.0000  14.00  1994.320312  849956.00
0.0000  14.00  1719.671875  850066.00
0.0000  14.00  1638.085937  850177.00
0.0000  14.00  1733.304687  850286.00
0.0000  14.00  1651.660156  850397.00
0.0000  14.00  1774.269531  850506.00
0.0000  14.00  1692.437500  850617.00
0.0000  14.00  1774.269531  850727.00
0.0000  14.00  1706.050781  850837.00
0.0000  14.00  1774.269531  850948.00
0.0000  14.00  1733.304687  851057.00
0.0000  14.00  1829.031250  851168.00
0.0000  14.00  1746.953125  851277.00
0.0000  14.00  1829.031250  851388.00
0.0000  14.00  2091.437500  851497.00
0.0000  14.00  1883.960937  851608.00
0.0000  14.00  1746.953125  851718.00
0.0000  14.00  1829.031250  851828.00
0.0000  14.00  1787.945312  851938.00
0.0000  14.00  1870.210937  852048.00
0.0000  14.00  1774.269531  852158.00
0.0000  14.00  1911.488281  852269.00
0.0000  14.00  1787.945312  852378.00
0.0000  14.00  2259.136718  852489.00
0.0000  14.00  1883.960937  852598.00
0.0000  14.00  2273.183593  852709.00
0.0000  14.00  1856.476562  852818.00
